date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
15-10-2021 20:00,3,0.0,23.14,42.66,2069.87,63.55,377.72,27.72,82.56
15-10-2021 21:00,3,0.0,25.01,45.87,2097.56,68.35,387.76,27.68,83.19
15-10-2021 22:00,3,0.0,30.97,12.82,1513.68,33.56,297.81,27.33,84.92
15-10-2021 23:00,3,0.0,28.72,17.99,1087.94,35.79,230.12,27.22,84.42
16-10-2021 00:00,3,0.0,28.99,44.53,863.89,62.76,192.57,26.68,86.82
16-10-2021 01:00,3,0.0,19.07,55.0,577.01,69.01,138.86,26.23,87.36
16-10-2021 02:00,3,0.0,15.42,40.76,513.79,59.13,131.0,25.99,86.16
16-10-2021 03:00,3,0.0,12.97,38.77,495.64,58.47,130.56,26.4,84.66
16-10-2021 04:00,3,0.0,15.34,44.76,530.02,61.64,131.0,26.07,86.29
16-10-2021 05:00,3,0.0,30.31,52.84,650.93,69.82,149.34,26.0,86.72
16-10-2021 06:00,3,0.0,16.72,41.48,922.53,61.48,204.8,26.38,85.42
16-10-2021 07:00,3,0.0,20.58,23.59,1572.5,42.66,315.27,27.33,82.66
16-10-2021 08:00,3,0.0,20.21,19.17,1192.8,30.65,255.01,28.07,79.79
16-10-2021 09:00,3,0.0,23.96,31.18,1085.26,36.48,241.04,29.01,77.01
16-10-2021 10:00,3,0.0,25.73,49.57,869.81,39.49,201.74,29.62,75.13
16-10-2021 11:00,3,0.0,32.51,70.67,832.19,47.46,195.63,29.76,75.61
16-10-2021 12:00,3,0.0,30.73,98.15,795.52,62.07,162.0,28.63,82.54
16-10-2021 13:00,3,0.0,20.64,91.54,710.33,64.18,168.99,29.95,77.45
16-10-2021 14:00,3,0.0,16.95,50.51,705.74,40.46,171.61,28.41,80.57
16-10-2021 15:00,3,0.0,18.0,108.46,898.46,96.77,168.99,26.48,86.15
16-10-2021 16:00,3,0.0,22.25,75.85,1405.43,76.19,262.45,27.54,82.66
16-10-2021 17:00,3,0.0,22.15,49.83,1600.01,61.95,304.79,27.18,85.35
16-10-2021 18:00,3,0.0,23.83,68.08,2445.95,82.4,452.39,26.84,86.83
16-10-2021 19:00,3,0.0,20.06,48.19,1351.52,61.64,259.38,25.45,86.8
16-10-2021 20:00,3,0.0,29.89,54.96,1089.46,70.1,202.18,24.8,84.3
16-10-2021 21:00,3,0.0,37.81,60.23,1146.57,77.38,215.71,25.19,83.78
16-10-2021 22:00,3,0.0,44.96,52.18,1163.38,71.61,219.21,25.57,81.68
16-10-2021 23:00,3,0.0,56.83,44.59,883.18,56.43,176.85,25.89,82.35
17-10-2021 00:00,3,0.0,45.34,26.34,759.8,39.68,162.88,26.26,83.27
17-10-2021 01:00,3,0.0,4.46,72.01,369.78,65.74,82.97,23.64,89.63
17-10-2021 02:00,3,0.0,8.85,86.24,441.59,83.03,83.4,23.1,90.7
17-10-2021 03:00,3,0.0,8.07,78.81,461.26,78.26,104.36,23.62,90.33
17-10-2021 04:00,3,0.0,5.15,68.21,413.32,71.52,92.14,23.63,89.51
17-10-2021 05:00,3,0.0,3.6,62.46,461.07,68.16,93.01,23.58,88.2
17-10-2021 06:00,3,0.0,6.41,45.21,632.02,54.23,128.38,23.78,87.3
17-10-2021 07:00,3,0.0,7.06,55.45,799.14,60.91,156.76,24.41,84.39
17-10-2021 08:00,3,0.0,15.05,58.96,876.12,64.4,179.91,25.52,80.39
17-10-2021 09:00,3,0.0,17.18,50.35,813.85,52.01,173.36,26.73,76.29
17-10-2021 10:00,3,0.0,10.41,47.67,600.89,47.18,147.59,28.3,73.07
17-10-2021 11:00,3,0.0,12.43,20.45,587.13,14.81,167.68,30.16,69.36
17-10-2021 12:00,3,0.0,12.97,47.57,568.8,29.55,157.64,30.12,69.88
17-10-2021 13:00,3,0.0,12.45,51.04,537.28,32.43,160.69,30.37,69.27
17-10-2021 14:00,3,0.0,11.36,58.99,546.64,38.99,159.82,30.67,68.61
17-10-2021 15:00,3,0.0,9.13,63.47,518.95,44.92,154.14,30.22,68.56
17-10-2021 16:00,3,0.0,9.6,74.09,588.61,54.77,148.62,29.36,71.15
17-10-2021 17:00,3,0.0,17.02,83.2,848.04,66.81,176.41,28.47,74.7
17-10-2021 18:00,3,0.0,20.55,89.61,1082.4,78.67,210.91,27.86,77.36
17-10-2021 19:00,3,0.0,23.75,60.72,1507.18,67.81,275.54,28.23,77.04
17-10-2021 20:00,3,0.0,41.34,4.65,2062.61,22.49,389.94,29.29,75.49
17-10-2021 21:00,3,0.0,36.8,2.09,1524.18,12.67,306.54,29.03,76.76
17-10-2021 22:00,3,0.0,35.45,8.02,1538.5,31.05,303.05,28.15,79.54
17-10-2021 23:00,3,0.0,38.31,32.36,1515.01,55.9,299.55,27.85,80.43
18-10-2021 00:00,3,0.0,60.56,19.5,1557.99,32.65,317.89,27.83,80.86
18-10-2021 01:00,3,0.0,66.8,2.09,1292.5,6.81,282.96,28.2,79.76
18-10-2021 02:00,3,0.0,64.07,20.74,1289.25,44.32,286.89,28.26,79.64
18-10-2021 03:00,3,0.0,54.63,35.27,1344.07,55.83,294.31,28.16,80.18
18-10-2021 04:00,3,0.0,47.5,42.3,1278.94,63.08,279.9,26.74,85.44
18-10-2021 05:00,3,0.0,65.82,59.25,1684.24,77.51,348.02,26.18,87.5
18-10-2021 06:00,3,0.0,57.26,51.53,1864.35,72.17,378.59,27.07,84.94
18-10-2021 07:00,3,0.0,16.28,48.55,1200.05,50.19,274.66,28.33,78.0
18-10-2021 08:00,3,0.0,12.22,41.55,1168.73,29.58,278.16,29.85,72.53
18-10-2021 09:00,3,0.0,9.99,48.22,970.09,27.85,249.77,30.07,70.9
18-10-2021 10:00,3,0.0,8.55,32.16,613.87,17.91,215.71,32.72,63.41
18-10-2021 11:00,3,0.0,8.46,40.44,557.72,16.44,213.97,32.25,64.39
18-10-2021 12:00,3,0.0,7.06,54.34,599.55,21.96,221.83,33.06,63.47
18-10-2021 13:00,3,0.0,6.31,54.96,529.26,18.35,210.04,33.05,62.96
18-10-2021 14:00,3,0.0,6.13,67.63,623.42,32.06,211.78,32.95,61.64
18-10-2021 15:00,3,0.0,6.82,90.23,775.08,52.7,214.4,32.22,63.35
18-10-2021 16:00,3,0.0,7.24,101.91,930.83,65.97,209.15,31.35,64.8
18-10-2021 17:00,3,0.0,9.19,97.89,1270.72,73.62,266.37,30.64,67.43
18-10-2021 18:00,3,0.0,10.11,95.66,1197.95,77.6,251.96,29.83,71.35
18-10-2021 19:00,3,0.0,8.51,102.17,877.45,80.71,185.15,29.15,75.46
18-10-2021 20:00,3,0.0,9.42,91.54,928.45,79.95,191.26,29.06,75.38
18-10-2021 21:00,3,0.0,7.66,75.61,754.45,73.81,158.51,28.83,75.62
18-10-2021 22:00,3,0.0,5.74,73.94,593.05,72.83,134.06,28.64,76.78
18-10-2021 23:00,3,0.0,5.23,64.48,528.12,68.16,121.83,28.45,78.52
19-10-2021 00:00,3,0.0,8.13,66.74,537.86,76.35,118.77,28.14,80.36
19-10-2021 01:00,3,0.0,13.23,61.77,629.92,79.89,128.82,28.02,81.11
19-10-2021 02:00,3,0.0,14.79,62.23,680.38,79.15,130.51,28.04,80.52
19-10-2021 03:00,3,0.0,14.32,70.77,706.7,85.6,128.82,27.39,82.56
19-10-2021 04:00,3,0.0,11.52,77.44,678.62,89.08,130.13,27.62,82.09
19-10-2021 05:00,3,0.0,11.68,76.56,1040.19,87.39,186.89,26.96,85.5
19-10-2021 06:00,3,0.0,14.19,84.02,1305.29,88.3,239.29,27.92,84.18
19-10-2021 07:00,3,0.0,9.74,62.0,1299.76,56.81,250.65,29.28,78.7
19-10-2021 08:00,3,0.0,10.09,51.07,1107.42,38.14,232.31,30.67,73.4
19-10-2021 09:00,3,0.0,10.55,51.69,951.18,32.31,213.97,31.02,71.93
20-10-2021 02:00,3,0.0,12.08,48.13,532.89,62.75,107.06,27.9,82.93
20-10-2021 03:00,3,0.0,18.53,40.67,637.56,59.28,133.18,28.37,81.59
20-10-2021 04:00,3,0.0,54.26,14.2,1132.06,37.33,230.56,28.63,81.17
20-10-2021 05:00,3,0.0,52.46,37.62,1491.14,58.47,306.54,27.97,83.32
20-10-2021 06:00,3,0.0,54.33,42.04,1889.37,63.24,384.27,28.56,81.41
20-10-2021 07:00,3,0.0,66.02,66.35,1997.29,76.75,381.21,28.31,81.61
20-10-2021 08:00,3,0.0,66.33,37.72,1479.1,37.86,313.53,30.48,74.77
20-10-2021 09:00,3,0.0,75.72,69.06,1139.12,34.22,246.72,31.97,69.96
20-10-2021 10:00,3,0.0,77.21,99.23,1118.88,23.59,221.83,32.47,68.24
20-10-2021 11:00,3,0.0,54.95,90.63,865.23,28.95,194.75,33.21,66.28
20-10-2021 12:00,3,0.0,39.8,75.94,830.66,35.13,192.13,31.57,72.62
20-10-2021 13:00,3,0.0,41.24,110.71,934.18,63.71,164.62,30.79,73.88
20-10-2021 14:00,3,0.0,16.83,148.27,1073.04,101.72,177.72,26.45,89.57
20-10-2021 15:00,3,0.0,15.16,155.27,1003.9,115.34,141.92,25.16,93.38
20-10-2021 16:00,3,0.0,7.82,129.92,1120.02,104.83,160.26,25.2,91.14
20-10-2021 17:00,3,0.0,10.23,107.34,1564.67,100.88,260.25,25.58,88.68
20-10-2021 18:00,3,0.0,11.18,98.15,1636.23,99.75,267.82,25.67,87.87
21-10-2021 09:00,3,0.0,51.49,50.61,825.12,35.15,199.69,31.46,67.48
21-10-2021 10:00,3,0.0,37.65,59.22,853.58,12.86,203.49,32.18,64.84
21-10-2021 11:00,3,0.0,18.63,40.86,539.77,3.14,206.98,33.63,59.09
21-10-2021 12:00,3,0.0,25.86,91.74,466.23,17.53,167.24,33.37,61.16
21-10-2021 13:00,3,0.0,25.47,124.65,682.06,45.98,188.2,32.96,63.04
21-10-2021 14:00,3,0.0,18.43,131.05,568.63,69.01,158.45,32.74,64.1
21-10-2021 16:00,3,0.0,9.95,349.37,9201.82,68.03,,30.37,70.48
21-10-2021 17:00,3,0.0,11.06,104.79,1100.35,83.84,244.97,29.55,72.01
21-10-2021 18:00,3,0.0,10.94,104.92,1093.28,88.58,231.43,29.32,73.11
21-10-2021 19:00,3,0.0,40.48,89.19,1508.9,94.26,280.34,28.39,73.21
21-10-2021 20:00,3,0.0,31.59,97.56,1570.21,105.64,272.48,28.1,75.19
21-10-2021 21:00,3,0.0,28.7,72.96,1337.57,86.54,255.45,28.08,75.99
21-10-2021 22:00,3,0.0,27.46,82.64,998.17,92.78,198.68,27.66,78.42
21-10-2021 23:00,3,0.0,38.23,79.08,1024.14,92.91,199.12,27.42,79.68
22-10-2021 00:00,3,0.0,52.84,69.49,1281.61,85.47,256.76,26.88,82.22
22-10-2021 01:00,3,0.0,34.92,84.31,906.49,96.01,195.19,26.74,83.42
22-10-2021 02:00,3,0.0,17.08,82.25,561.16,93.69,131.0,26.78,82.9
22-10-2021 03:00,3,0.0,17.28,79.44,557.53,92.72,131.0,26.92,82.11
22-10-2021 04:00,3,0.0,18.14,84.28,618.08,98.11,136.24,26.71,83.14
22-10-2021 05:00,3,0.0,45.39,82.22,1015.74,96.83,220.08,26.62,83.83
22-10-2021 06:00,3,0.0,38.52,78.19,1498.4,94.63,302.17,27.55,80.39
22-10-2021 07:00,3,0.0,36.3,74.2,1381.69,86.1,274.66,29.17,75.08
22-10-2021 08:00,3,0.0,25.68,49.43,1104.17,43.19,265.06,31.21,68.63
22-10-2021 09:00,3,0.0,14.49,40.27,709.18,20.51,210.91,32.64,64.55
22-10-2021 10:00,3,0.0,14.28,60.49,589.04,26.57,196.06,33.17,63.48
22-10-2021 11:00,3,0.0,18.15,81.92,683.59,20.98,200.43,33.76,61.65
22-10-2021 12:00,3,0.0,24.83,101.49,645.2,50.06,189.51,32.28,64.84
22-10-2021 13:00,3,0.0,13.56,118.4,745.09,82.68,165.93,29.02,71.7
22-10-2021 14:00,3,0.0,28.64,129.36,1172.74,105.02,193.88,28.42,73.84
22-10-2021 15:00,3,0.0,34.49,140.09,2009.89,113.17,317.02,29.25,75.48
22-10-2021 16:00,3,0.0,57.69,128.71,1665.65,115.97,286.84,27.78,82.31
22-10-2021 17:00,3,0.0,42.2,117.94,1684.81,111.79,306.98,27.6,83.55
22-10-2021 18:00,3,0.0,65.26,101.19,2608.68,113.48,465.05,28.42,79.93
22-10-2021 19:00,3,0.0,72.63,91.25,2291.43,105.86,418.33,28.28,79.53
22-10-2021 20:00,3,0.0,51.33,87.68,1764.84,104.14,327.06,28.71,76.81
22-10-2021 21:00,3,0.0,45.28,99.92,1643.17,109.66,313.96,28.21,80.28
22-10-2021 22:00,3,0.0,32.04,59.12,959.2,77.41,206.54,27.8,81.37
22-10-2021 23:00,3,0.0,24.88,49.27,706.7,67.16,167.68,27.36,82.41
23-10-2021 00:00,3,0.0,28.21,45.67,733.82,65.71,161.13,27.24,83.0
23-10-2021 01:00,3,0.0,37.96,17.47,767.06,36.48,170.3,27.66,81.57
23-10-2021 02:00,3,0.0,31.39,16.55,835.05,32.56,179.47,27.46,82.58
23-10-2021 03:00,3,0.0,33.14,46.2,784.25,66.0,175.98,26.71,84.95
23-10-2021 04:00,3,0.0,32.04,58.96,901.52,78.07,198.25,26.63,84.76
23-10-2021 05:00,3,0.0,38.77,56.01,916.23,74.84,196.5,26.02,84.49
23-10-2021 06:00,3,0.0,35.29,67.72,1329.74,83.18,265.06,26.06,84.34
23-10-2021 07:00,3,0.0,40.35,75.44,1678.51,82.46,321.82,27.81,78.89
23-10-2021 08:00,3,0.0,36.13,42.89,1183.44,35.85,274.23,30.4,72.24
23-10-2021 09:00,3,0.0,29.03,69.88,849.76,34.06,206.54,31.51,69.0
23-10-2021 10:00,3,0.0,25.19,30.43,652.26,3.04,205.67,33.29,63.12
23-10-2021 11:00,3,0.0,23.7,62.78,607.95,9.35,186.46,34.53,58.47
23-10-2021 12:00,3,0.0,19.33,63.96,491.25,9.16,190.82,34.16,57.92
23-10-2021 13:00,3,0.0,17.82,53.07,560.78,2.85,243.66,35.13,55.46
23-10-2021 14:00,3,0.0,13.32,53.0,459.55,3.61,241.91,35.09,55.65
23-10-2021 15:00,3,0.0,19.34,97.3,605.09,39.43,210.04,33.72,60.33
23-10-2021 16:00,3,0.0,25.0,116.7,882.22,72.2,201.92,32.31,64.66
23-10-2021 17:00,3,0.0,19.35,128.25,962.07,80.77,196.06,27.65,81.55
23-10-2021 18:00,3,0.0,6.88,180.14,897.51,130.96,168.12,24.05,94.4
23-10-2021 19:00,3,0.0,6.92,154.78,1014.97,121.26,167.24,23.83,94.62
23-10-2021 20:00,3,0.0,7.27,144.61,955.0,119.51,156.33,24.43,94.88
23-10-2021 21:00,3,0.0,18.08,126.38,1243.79,124.59,195.19,24.73,94.25
23-10-2021 22:00,3,0.0,11.44,109.24,1445.68,117.41,231.43,25.44,92.54
23-10-2021 23:00,3,0.0,12.67,98.12,1380.74,112.7,231.43,25.59,91.75
24-10-2021 01:00,3,0.0,37.2,79.6,891.97,88.7,174.23,25.07,92.02
24-10-2021 02:00,3,0.0,23.27,80.68,717.01,91.09,138.86,25.84,89.83
24-10-2021 03:00,3,0.0,20.26,74.36,663.72,86.48,134.93,26.2,88.84
24-10-2021 04:00,3,0.0,35.86,73.97,732.68,85.76,170.3,26.36,88.67
24-10-2021 05:00,3,0.0,26.45,73.42,916.42,87.11,197.37,26.07,89.24
24-10-2021 06:00,3,0.0,25.15,73.65,1102.26,87.14,227.07,27.03,86.54
24-10-2021 07:00,3,0.0,33.22,59.64,1124.99,74.28,242.79,28.47,81.64
24-10-2021 08:00,3,0.0,26.44,26.37,883.38,31.49,227.94,30.55,72.74
24-10-2021 09:00,3,0.0,21.55,28.95,711.86,17.22,206.54,32.07,67.23
24-10-2021 10:00,3,0.0,12.84,30.43,500.8,5.55,188.2,33.06,63.44
24-10-2021 11:00,3,0.0,13.22,51.07,453.82,11.89,178.16,33.24,62.28
24-10-2021 12:00,3,0.0,11.91,68.7,477.31,29.33,175.1,33.12,62.53
24-10-2021 13:00,3,0.0,10.74,62.46,465.66,28.98,187.77,34.15,60.95
24-10-2021 14:00,3,0.0,13.44,74.79,491.44,30.21,194.32,33.45,63.67
24-10-2021 15:00,3,0.0,11.8,111.04,559.06,59.97,156.76,31.1,68.94
24-10-2021 16:00,3,0.0,6.15,154.06,652.43,101.6,111.58,25.26,88.58
24-10-2021 17:00,3,0.0,6.04,164.83,1194.9,127.47,179.03,24.42,93.03
24-10-2021 18:00,3,0.0,13.25,128.51,1305.1,111.51,207.85,24.49,92.16
24-10-2021 19:00,3,0.0,22.87,107.7,1260.98,104.26,208.73,24.98,90.89
24-10-2021 20:00,3,0.0,30.06,96.42,1412.83,102.88,242.35,26.03,87.54
24-10-2021 21:00,3,0.0,34.23,92.36,1282.18,103.51,225.76,25.98,87.68
24-10-2021 22:00,3,0.0,33.45,85.75,1173.12,96.14,225.32,26.04,87.48
24-10-2021 23:00,3,0.0,37.36,82.09,1169.68,95.07,224.01,26.41,87.2
25-10-2021 00:00,3,0.0,32.85,78.81,1032.93,92.19,208.29,26.46,87.78
25-10-2021 01:00,3,0.0,58.02,76.56,977.92,90.78,197.81,26.38,88.53
25-10-2021 02:00,3,0.0,53.33,71.62,939.72,86.26,196.5,26.4,88.0
25-10-2021 03:00,3,0.0,33.09,67.89,906.1,82.9,190.39,26.05,87.93
25-10-2021 04:00,3,0.0,26.91,68.9,753.69,84.5,158.95,26.01,87.44
25-10-2021 05:00,3,0.0,17.32,70.05,888.34,86.16,180.34,25.84,86.4
25-10-2021 06:00,3,0.0,14.47,76.33,1067.5,89.33,202.18,25.62,85.9
25-10-2021 07:00,3,0.0,13.71,77.34,1478.34,87.39,283.83,26.86,81.9
25-10-2021 08:00,3,0.0,14.85,69.56,1366.8,75.06,283.4,27.65,78.96
25-10-2021 09:00,3,0.0,16.41,72.3,1013.26,71.64,205.67,28.63,76.0
25-10-2021 10:00,3,0.0,29.36,87.71,926.54,65.34,172.05,29.78,72.63
25-10-2021 11:00,3,0.0,30.97,93.47,875.74,50.09,161.57,31.29,68.01
25-10-2021 12:00,3,0.0,14.3,61.83,600.7,21.08,166.81,32.33,64.82
25-10-2021 13:00,3,0.0,15.09,88.89,686.64,50.31,167.68,31.86,66.92
25-10-2021 14:00,3,0.0,14.74,104.73,822.06,67.81,179.47,30.51,70.74
25-10-2021 15:00,3,0.0,12.42,101.36,824.55,68.13,165.93,31.22,66.53
25-10-2021 16:00,3,0.0,16.47,91.52,988.13,59.96,206.89,31.16,66.23
25-10-2021 17:00,3,0.0,26.94,101.29,1561.04,83.12,295.62,30.49,68.98
25-10-2021 18:00,3,0.0,25.14,88.14,1329.36,76.6,258.51,29.92,68.15
25-10-2021 19:00,3,0.0,39.74,86.47,1254.3,81.3,251.96,29.4,70.02
25-10-2021 20:00,3,0.0,32.08,85.16,1053.17,82.75,213.53,28.51,73.2
25-10-2021 21:00,3,0.0,30.31,87.09,982.89,87.92,206.98,28.03,75.41
25-10-2021 22:00,3,0.0,24.24,81.3,898.46,86.63,173.79,27.8,74.19
25-10-2021 23:00,3,0.0,16.56,76.92,622.85,76.13,134.49,27.6,72.65
26-10-2021 00:00,3,0.0,24.22,82.02,556.0,78.1,131.0,26.98,75.87
26-10-2021 01:00,3,0.0,20.66,89.19,620.56,91.59,127.94,26.57,77.66
26-10-2021 02:00,3,0.0,14.45,87.64,531.19,88.14,104.8,26.26,79.13
26-10-2021 03:00,3,0.0,15.17,88.73,556.96,88.7,105.24,25.82,81.0
26-10-2021 04:00,3,0.0,19.46,85.29,599.74,88.96,116.59,25.79,80.66
26-10-2021 05:00,3,0.0,32.14,82.87,808.69,90.99,140.61,25.74,79.3
26-10-2021 06:00,3,0.0,23.12,85.1,1100.73,84.72,173.36,25.85,75.94
26-10-2021 07:00,3,0.0,25.48,91.48,1435.17,84.44,223.57,26.83,72.94
26-10-2021 08:00,3,0.0,27.65,84.7,1273.21,69.19,208.29,28.29,69.49
26-10-2021 09:00,3,0.0,21.46,85.75,937.24,62.29,145.85,29.5,65.41
26-10-2021 10:00,3,0.0,19.57,75.38,829.51,36.26,141.92,31.62,60.5
26-10-2021 11:00,3,0.0,14.05,57.61,594.2,17.0,145.41,32.67,56.4
26-10-2021 12:00,3,0.0,13.02,72.5,546.45,27.01,149.78,32.56,57.52
26-10-2021 13:00,3,0.0,14.47,71.13,645.01,25.72,175.1,33.06,56.82
26-10-2021 14:00,3,0.0,16.21,92.85,766.1,51.91,175.54,32.09,60.03
26-10-2021 15:00,3,0.0,17.72,97.66,829.7,59.69,173.36,31.7,60.48
26-10-2021 16:00,3,0.0,27.35,103.48,1032.16,69.41,194.75,31.37,61.88
26-10-2021 17:00,3,0.0,41.11,97.86,1569.06,80.52,289.95,30.83,63.53
26-10-2021 18:00,3,0.0,47.27,94.62,1768.47,90.49,325.75,30.44,65.42
26-10-2021 19:00,3,0.0,52.24,69.69,1685.77,77.04,322.26,30.31,66.88
26-10-2021 20:00,3,0.0,71.34,77.15,1941.9,90.27,371.17,30.46,67.9
26-10-2021 21:00,3,0.0,75.84,75.87,1998.05,91.87,389.94,30.7,67.85
26-10-2021 22:00,3,0.0,64.03,89.12,1622.16,100.4,326.19,29.99,70.87
26-10-2021 23:00,3,0.0,68.37,57.42,1737.14,76.0,312.65,27.56,83.72
27-10-2021 00:00,3,0.0,69.08,67.46,1362.21,83.31,257.2,26.53,88.55
27-10-2021 01:00,3,0.0,70.47,92.03,1282.95,102.38,253.7,26.28,89.97
27-10-2021 02:00,3,0.0,99.92,65.52,1149.36,86.51,250.71,26.58,88.42
27-10-2021 03:00,3,0.0,62.5,55.0,1136.64,79.17,243.66,26.5,89.12
27-10-2021 04:00,3,0.0,53.39,73.22,1049.35,88.77,213.97,26.55,89.48
27-10-2021 05:00,3,0.0,52.04,77.93,984.6,91.97,195.63,26.32,88.54
27-10-2021 06:00,3,0.0,26.08,77.51,1056.8,88.01,209.6,26.46,86.98
27-10-2021 07:00,3,0.0,26.03,75.08,1374.63,79.89,268.55,27.16,82.77
27-10-2021 08:00,3,0.0,24.7,70.73,1161.85,70.2,218.77,28.12,78.69
27-10-2021 09:00,3,0.0,29.75,70.67,927.88,62.67,168.12,29.05,75.28
27-10-2021 10:00,3,0.0,27.15,56.04,822.64,40.9,156.76,30.46,68.42
27-10-2021 11:00,3,0.0,23.49,70.67,680.92,45.07,148.9,30.1,68.37
27-10-2021 12:00,3,0.0,27.82,101.23,778.13,70.92,139.73,29.74,71.14
27-10-2021 13:00,3,0.0,29.3,102.04,941.06,71.05,149.34,29.38,72.6
27-10-2021 14:00,3,0.0,26.43,85.55,800.1,60.0,144.1,29.69,69.4
27-10-2021 15:00,3,0.0,19.32,74.89,764.76,61.6,138.86,28.13,68.97
27-10-2021 16:00,3,0.0,21.75,86.34,897.89,73.74,157.2,28.43,68.04
27-10-2021 17:00,3,0.0,31.53,84.8,1299.95,73.99,223.14,28.15,68.96
27-10-2021 18:00,3,0.0,45.7,109.08,1461.91,99.53,243.66,27.09,75.47
27-10-2021 19:00,3,0.0,38.44,94.32,1429.64,97.02,236.24,26.77,76.58
27-10-2021 20:00,3,0.0,26.06,102.53,1245.32,103.42,208.29,26.17,77.1
27-10-2021 21:00,3,0.0,25.07,96.32,972.0,100.25,168.55,26.24,76.52
27-10-2021 22:00,3,0.0,25.79,97.17,821.3,98.65,140.61,25.8,77.79
27-10-2021 23:00,3,0.0,15.33,101.26,642.52,101.85,109.17,25.98,77.98
28-10-2021 00:00,3,0.0,13.82,100.57,562.88,101.66,86.02,25.56,79.6
28-10-2021 01:00,3,0.0,24.96,101.19,662.39,110.82,101.31,25.42,80.13
28-10-2021 02:00,3,0.0,29.03,94.9,684.24,107.05,104.8,25.62,78.79
28-10-2021 03:00,3,0.0,36.15,93.24,791.5,106.21,126.2,25.62,78.76
28-10-2021 04:00,3,0.0,36.32,92.06,915.84,107.46,155.45,26.6,75.56
28-10-2021 05:00,3,0.0,94.64,90.53,1318.66,106.87,226.63,26.49,75.87
28-10-2021 06:00,3,0.0,80.67,93.08,2067.0,107.62,355.88,26.49,76.15
28-10-2021 07:00,3,0.0,33.08,92.65,1981.82,100.53,337.98,28.12,70.63
28-10-2021 08:00,3,0.0,23.7,71.39,1422.38,65.21,257.63,30.6,64.51
28-10-2021 09:00,3,0.0,24.48,81.82,1000.46,33.0,202.61,32.22,62.44
28-10-2021 10:00,3,0.0,21.21,87.16,936.66,20.48,204.36,33.2,59.95
28-10-2021 11:00,3,0.0,19.68,109.24,862.75,26.79,183.4,33.23,58.8
28-10-2021 12:00,3,0.0,19.97,113.46,953.47,24.72,189.08,33.85,57.84
28-10-2021 13:00,3,0.0,14.92,106.2,736.69,29.17,190.82,33.49,58.35
28-10-2021 14:00,3,0.0,13.8,115.46,816.91,42.28,186.46,33.51,58.92
28-10-2021 15:00,3,0.0,12.08,126.88,807.36,60.91,178.16,32.75,61.51
28-10-2021 16:00,3,0.0,12.96,131.88,1005.81,75.75,193.01,31.74,64.79
28-10-2021 17:00,3,0.0,13.58,125.73,1141.61,84.16,216.15,30.76,66.97
28-10-2021 18:00,3,0.0,15.04,115.33,1328.4,92.16,235.36,30.12,67.95
28-10-2021 19:00,3,0.0,16.3,117.19,1203.3,91.72,201.3,29.43,70.87
28-10-2021 20:00,3,0.0,12.3,118.47,988.42,95.98,174.67,28.91,74.02
28-10-2021 21:00,3,0.0,10.65,116.67,712.62,97.74,133.18,28.38,77.72
28-10-2021 22:00,3,0.0,11.71,111.11,620.18,103.6,115.72,28.06,80.15
28-10-2021 23:00,3,0.0,9.76,100.24,490.87,96.83,102.18,27.92,80.16
29-10-2021 00:00,3,0.0,8.36,97.82,390.79,94.29,82.53,27.72,81.57
29-10-2021 01:00,3,0.0,7.84,94.75,380.85,93.5,79.47,27.68,81.9
29-10-2021 02:00,3,0.0,6.25,85.42,362.97,84.79,79.96,27.5,82.67
29-10-2021 03:00,3,0.0,6.41,84.25,364.81,83.18,82.97,27.56,82.49
29-10-2021 04:00,3,0.0,9.03,86.11,460.31,93.25,100.87,27.51,83.1
29-10-2021 05:00,3,0.0,29.04,86.01,769.35,98.02,146.28,27.55,83.2
29-10-2021 06:00,3,0.0,20.63,83.69,1422.38,95.92,271.17,28.2,81.65
29-10-2021 07:00,3,0.0,16.5,69.23,1175.03,80.17,234.49,29.4,77.3
29-10-2021 08:00,3,0.0,18.69,30.23,1076.86,36.76,245.41,31.36,68.25
29-10-2021 09:00,3,0.0,22.04,47.34,858.54,23.68,209.6,33.02,63.55
29-10-2021 10:00,3,0.0,18.99,89.38,762.09,38.83,182.96,32.68,63.62
29-10-2021 11:00,3,0.0,20.7,104.63,692.57,28.76,155.45,33.74,59.88
29-10-2021 12:00,3,0.0,37.83,108.26,680.15,7.97,152.4,34.54,57.56
29-10-2021 13:00,3,0.0,21.29,85.78,532.13,8.12,177.72,35.06,53.53
29-10-2021 14:00,3,0.0,15.83,68.41,608.91,12.36,231.43,34.35,56.7
29-10-2021 15:00,3,0.0,15.83,147.94,823.02,79.77,198.68,31.73,66.17
29-10-2021 16:00,3,0.0,12.94,129.53,1017.46,81.68,215.71,31.23,68.24
29-10-2021 17:00,3,0.0,13.72,114.51,1191.65,89.87,238.86,30.24,70.58
29-10-2021 18:00,3,0.0,18.25,113.46,1190.88,101.31,231.43,28.96,76.84
29-10-2021 19:00,3,0.0,24.44,90.2,961.88,76.47,185.58,27.94,82.06
29-10-2021 20:00,3,0.0,26.17,99.1,1370.04,102.51,241.48,28.12,80.1
29-10-2021 21:00,3,0.0,15.01,77.83,733.44,86.2,157.2,28.59,75.83
29-10-2021 22:00,3,0.0,14.33,80.74,692.18,88.86,135.8,28.33,76.21
